latitude,longitude,land_use_label,distance_to_waterbody,distance_to_open_space,subzone,planning_area,region,elevation,temp_2024_04_07_min,temp_2024_04_07_max,temp_2024_04_07_median,temp_2024_04_08_min,temp_2024_04_08_max,temp_2024_04_08_median,temp_2024_04_09_min,temp_2024_04_09_max,temp_2024_04_09_median,temp_2024_04_10_min,temp_2024_04_10_max,temp_2024_04_10_median
1.444117789,103.7288707,AGRICULTURE,0.0005877268634,0.0003066259604,LIM CHU KANG,LIM CHU KANG,NORTH REGION,9,28.88073591,29.31008452,29.31008452,28.02203868,30.26633113,29.59438196,27.33170599,31.42928635,30.26633113,27.33170599,31.2064961,28.30040351
1.441937323,103.723337,PARK,0.0005960192514,0,LIM CHU KANG,LIM CHU KANG,NORTH REGION,7,28.02203868,28.45138729,28.02203868,26.73399283,28.88073591,27.9404207,27.33170599,29.49102765,28.32807244,26.04010928,27.65460516,27.00880681
1.437691623,103.7268526,ROAD,0.003202438099,0.002747497913,LIM CHU KANG,LIM CHU KANG,NORTH REGION,13,28.02203868,28.88073591,28.02203868,26.73399283,28.88073591,28.02203868,27.65460516,29.87867939,28.32807244,26.36300846,27.65460516,27.33170599
1.413881876,103.849414,RESERVE SITE,0.006013644387,0.005198617525,LOWER SELETAR,YISHUN,NORTH REGION,9,28.02203868,28.88073591,28.45138729,26.73399283,29.31008452,28.32807244,27.65460516,30.26633113,29.10337592,26.68590763,27.97750434,27.65460516
1.420223486,103.8343101,PARK,0.0005333954595,0.0001143260678,KHATIB,YISHUN,NORTH REGION,16,28.45138729,30.16878175,28.88073591,28.02203868,33.17422206,29.87867939,29.87867939,31.81693809,30.65398287,27.33170599,31.52939527,28.62330269
1.446797265,103.8078164,BUSINESS 2,0.0009913716884,0.001358800184,SENOKO SOUTH,SEMBAWANG,NORTH REGION,15,33.60357067,34.03291929,34.03291929,28.02203868,34.89161652,30.65398287,26.04010928,36.46875895,32.12513916,26.04010928,32.82099198,31.52939527
1.451288939,103.8089924,COMMERCIAL,0.0001576089998,0.00455567738,SENOKO SOUTH,SEMBAWANG,NORTH REGION,13,33.60357067,34.03291929,33.60357067,28.02203868,34.89161652,30.65398287,26.04010928,35.69345547,32.82099198,26.04010928,32.82099198,31.52939527
1.455808726,103.8169441,PARK,0.003787520388,0,SEMBAWANG NORTH,SEMBAWANG,NORTH REGION,12,28.88073591,29.31008452,28.88073591,27.16334145,30.16878175,28.88073591,27.65460516,30.65398287,30.26633113,27.65460516,28.94620187,27.65460516
1.442106977,103.825389,ROAD,0.001413031775,0.001738194508,SEMBAWANG SPRINGS,SEMBAWANG,NORTH REGION,20,28.88073591,33.60357067,28.88073591,28.45138729,34.03291929,30.65398287,29.87867939,34.918152,31.83461627,27.65460516,32.82099198,31.2064961
1.46087314,103.8265311,RESERVE SITE,0.006506535485,0.007998182991,SEMBAWANG STRAITS,SEMBAWANG,NORTH REGION,9,28.45138729,33.60357067,33.17422206,27.59269006,34.03291929,30.26633113,29.87867939,34.918152,31.85229445,26.36300846,31.85229445,30.88359692
1.460335259,103.8388247,ROAD,0.003202456782,0.001511333606,SEMBAWANG STRAITS,SEMBAWANG,NORTH REGION,14,30.16878175,33.17422206,30.16878175,28.02203868,34.03291929,30.26633113,29.87867939,34.53050026,31.47934081,27.33170599,32.17519363,31.04504651
1.456080578,103.8403883,WATERBODY,0,0.004259437463,SEMBAWANG STRAITS,SEMBAWANG,NORTH REGION,8,27.16334145,28.02203868,28.02203868,26.73399283,28.88073591,27.9404207,27.00880681,29.49102765,28.32807244,26.36300846,27.65460516,27.00880681
1.469068478,103.8125578,BUSINESS 2,0.005711724795,0.009899738935,SENOKO NORTH,SEMBAWANG,NORTH REGION,12,31.88617621,33.60357067,32.53019914,27.59269006,34.03291929,30.26633113,26.36300846,34.918152,31.52939527,26.36300846,31.52939527,30.88359692
1.469567673,103.819616,SPORTS & RECREATION,0.005667559871,0.01301822117,THE WHARVES,SEMBAWANG,NORTH REGION,6,28.88073591,30.16878175,28.88073591,28.45138729,34.03291929,30.21755644,30.26633113,34.918152,31.42928635,27.33170599,32.82099198,31.2064961
1.397399974,103.8377036,PARK,0.002740641298,0,LOWER SELETAR,YISHUN,NORTH REGION,10,28.02203868,28.45138729,28.02203868,26.73399283,28.88073591,28.02203868,27.33170599,29.49102765,28.32807244,26.68590763,27.65460516,27.1702564
1.457923823,103.7992225,UTILITY,0.003364220902,0.01224751433,SENOKO NORTH,SEMBAWANG,NORTH REGION,18,33.60357067,34.03291929,33.60357067,28.02203868,34.89161652,30.26633113,26.04010928,35.69345547,32.77136933,26.04010928,31.85229445,31.2064961
1.463250418,103.8181218,WATERBODY,0,0.00695189395,THE WHARVES,SEMBAWANG,NORTH REGION,5,33.60357067,34.03291929,33.60357067,28.45138729,34.46226791,30.26633113,26.04010928,35.30580373,32.4980928,26.68590763,32.17519363,31.52939527
1.45276571,103.8221811,ROAD,0.00444469377,0.0001227497187,ADMIRALTY,SEMBAWANG,NORTH REGION,21,28.88073591,30.16878175,28.88073591,27.59269006,33.17422206,29.87867939,29.87867939,31.52939527,30.26633113,27.33170599,31.52939527,28.62330269
1.461642237,103.8317874,PORT / AIRPORT,0.005919341287,0.003163874256,THE WHARVES,SEMBAWANG,NORTH REGION,12,34.03291929,34.89161652,34.46226791,26.73399283,35.75031375,31.62311222,26.04010928,35.69345547,28.52189831,26.04010928,32.82099198,31.52939527
1.468286325,103.8053545,BUSINESS 2,0.0003756558304,0.01110179642,SENOKO NORTH,SEMBAWANG,NORTH REGION,10,28.45138729,33.60357067,30.16878175,28.02203868,34.03291929,30.21755644,26.36300846,34.918152,31.04504651,27.33170599,31.52939527,30.88359692
1.459505213,103.8091159,ROAD,0.001600042996,0.00263428384,SENOKO SOUTH,SEMBAWANG,NORTH REGION,17,28.88073591,28.88073591,28.88073591,26.73399283,29.31008452,28.88073591,27.65460516,30.65398287,29.87867939,27.33170599,28.62330269,27.65460516
1.4613427,103.8132675,ROAD,9.69E-05,0.002629593667,SEMBAWANG NORTH,SEMBAWANG,NORTH REGION,8,28.88073591,28.88073591,28.88073591,27.59269006,29.87867939,28.88073591,26.36300846,31.2064961,30.26633113,27.33170599,31.2064961,27.65460516
1.455888204,103.8351459,ROAD,0.002463853631,0.0002996637649,SEMBAWANG STRAITS,SEMBAWANG,NORTH REGION,12,28.45138729,28.88073591,28.45138729,26.73399283,28.88073591,28.32807244,27.65460516,30.26633113,29.10337592,26.68590763,27.65460516,27.65460516
1.461578101,103.8042253,ROAD,0.002427082684,0.007874962438,SENOKO NORTH,SEMBAWANG,NORTH REGION,13,33.17422206,33.60357067,33.60357067,26.73399283,34.46226791,30.26633113,26.36300846,35.30580373,31.52939527,26.36300846,31.85229445,31.2064961
1.462278168,103.7947129,UTILITY,0.002980995289,0.01489640855,SENOKO NORTH,SEMBAWANG,NORTH REGION,17,33.60357067,34.03291929,33.60357067,28.45138729,34.89161652,31.04163461,26.04010928,35.69345547,32.82099198,26.04010928,32.82099198,31.52939527
1.409426546,103.8145659,SPECIAL USE,0.006374753898,0.006006252205,NEE SOON,YISHUN,NORTH REGION,29,28.88073591,30.16878175,30.16878175,28.02203868,33.60357067,30.16878175,29.87867939,32.9798933,30.93023948,27.33170599,31.52939527,28.62330269
1.445397488,103.8177473,CIVIC & COMMUNITY INSTITUTION,0.004453966805,0.001328504638,SEMBAWANG CENTRAL,SEMBAWANG,NORTH REGION,17,28.88073591,28.88073591,28.88073591,27.59269006,30.16878175,28.88073591,27.33170599,31.2064961,30.26633113,27.65460516,31.2064961,27.65460516
1.450515793,103.8153393,OPEN SPACE,0.00194420935,0,SEMBAWANG NORTH,SEMBAWANG,NORTH REGION,18,30.16878175,33.17422206,30.16878175,28.02203868,34.03291929,30.21755644,29.87867939,34.53050026,31.47934081,27.33170599,32.17519363,31.04504651
1.426617715,103.7321565,SPORTS & RECREATION,0.004202692701,0.00316039584,LIM CHU KANG,LIM CHU KANG,NORTH REGION,8,28.02203868,28.88073591,28.45138729,26.73399283,29.31008452,28.32807244,27.65460516,30.26633113,28.90955005,26.36300846,27.97750434,27.65460516
1.433279078,103.7373717,OPEN SPACE,0.0007227282715,0,LIM CHU KANG,LIM CHU KANG,NORTH REGION,10,27.16334145,28.02203868,28.02203868,26.73399283,28.88073591,27.9404207,27.00880681,29.49102765,27.9404207,26.04010928,27.65460516,27.00880681
1.45511748,103.8117565,ROAD,0.000907284023,0.001355981277,SENOKO SOUTH,SEMBAWANG,NORTH REGION,11,29.31008452,30.16878175,29.95410744,28.02203868,33.17422206,29.59438196,29.87867939,32.9798933,30.88359692,27.33170599,31.52939527,27.97750434
1.450693256,103.8292298,ROAD,0.001428394989,0.0007000776828,SEMBAWANG EAST,SEMBAWANG,NORTH REGION,10,28.45138729,29.31008452,29.31008452,28.02203868,30.16878175,29.31008452,27.65460516,30.88359692,30.26633113,27.33170599,31.2064961,27.97750434
1.434081753,103.7233912,AGRICULTURE,0.001824349508,1.35E-05,LIM CHU KANG,LIM CHU KANG,NORTH REGION,14,28.88073591,29.31008452,28.88073591,28.02203868,30.16878175,29.31008452,27.97750434,30.26633113,30.26633113,27.33170599,28.62330269,27.65460516
1.413110085,103.7263276,OPEN SPACE,0,0,LIM CHU KANG,LIM CHU KANG,NORTH REGION,0,27.16334145,28.02203868,27.80736437,27.16334145,28.88073591,27.9404207,27.00880681,29.49102765,27.9404207,26.04010928,27.65460516,27.00880681
1.435575746,103.8252474,WATERBODY,0,0.001387029556,SEMBAWANG SPRINGS,SEMBAWANG,NORTH REGION,10,28.88073591,29.31008452,28.88073591,28.02203868,31.88617621,29.40055609,27.33170599,31.42928635,30.26633113,27.33170599,31.2064961,28.30040351
1.415285992,103.734403,WATERBODY,0,0.0004489705251,UNKNOWN,UNKNOWN,UNKNOWN,0,27.59269006,28.02203868,28.02203868,27.16334145,28.88073591,27.9404207,27.00880681,29.49102765,27.9404207,26.04010928,27.65460516,27.00880681
1.410521056,103.7152289,WATERBODY,0.001354139519,0,UNKNOWN,UNKNOWN,UNKNOWN,0,27.16334145,28.02203868,27.16334145,26.73399283,28.88073591,27.9404207,27.00880681,29.49102765,27.9404207,26.04010928,27.33170599,26.84735722
1.414381975,103.7203128,AGRICULTURE,0.001937592834,0.0009527442196,LIM CHU KANG,LIM CHU KANG,NORTH REGION,16,28.88073591,29.31008452,29.31008452,28.02203868,30.26633113,29.09541021,27.33170599,31.42928635,30.26633113,27.33170599,31.52939527,27.81605475
1.418547172,103.7000639,ROAD,0.002096866495,1.15E-05,UNKNOWN,UNKNOWN,UNKNOWN,12,27.16334145,28.02203868,27.16334145,26.73399283,28.88073591,27.9404207,27.00880681,29.49102765,28.13424657,26.04010928,27.65460516,27.00880681
1.399981477,103.8330562,ROAD,0.003861707034,0.0004108734719,LOWER SELETAR,YISHUN,NORTH REGION,25,27.16334145,28.02203868,28.02203868,26.73399283,28.88073591,27.9404207,27.00880681,29.49102765,28.13424657,26.04010928,27.65460516,27.00880681
1.420211551,103.8409333,RESIDENTIAL WITH COMMERCIAL AT 1ST STOREY,0.002377998557,0.0008636994503,YISHUN SOUTH,YISHUN,NORTH REGION,19,28.45138729,30.16878175,29.52475883,28.02203868,33.60357067,30.21755644,30.26633113,34.14284852,31.2064961,27.33170599,31.85229445,30.88359692
1.434367282,103.8356027,RESIDENTIAL WITH COMMERCIAL AT 1ST STOREY,0.007296784397,0.001079865684,NORTHLAND,YISHUN,NORTH REGION,25,30.16878175,31.88617621,30.16878175,28.02203868,34.03291929,30.26633113,29.87867939,34.14284852,31.52939527,27.65460516,31.85229445,31.04504651
1.364639414,103.9664674,RESIDENTIAL,0.007149572962,0.0007623722202,FLORA DRIVE,PASIR RIS,EAST REGION,25,33.60357067,34.03291929,33.60357067,28.02203868,34.89161652,30.65398287,26.04010928,35.69345547,32.17519363,26.04010928,32.17519363,31.52939527
1.36423238,103.9724702,RESIDENTIAL,0.005480740895,0.001295866375,LOYANG EAST,PASIR RIS,EAST REGION,25,28.45138729,33.17422206,30.16878175,28.02203868,34.03291929,30.26633113,29.87867939,34.918152,31.47934081,27.33170599,32.17519363,31.04504651
1.375187255,103.968911,BUSINESS 2,0.00335052731,0.003618281254,LOYANG WEST,PASIR RIS,EAST REGION,12,34.03291929,34.89161652,34.03291929,27.59269006,34.89161652,31.42928635,26.04010928,36.46875895,31.42928635,26.04010928,32.82099198,31.69084486
1.360497197,103.9687152,RESIDENTIAL,0.008200260535,0.000682869598,FLORA DRIVE,PASIR RIS,EAST REGION,24,28.88073591,34.03291929,33.60357067,28.45138729,34.46226791,30.460157,26.04010928,34.918152,32.17519363,26.04010928,32.17519363,31.36794569
1.383081482,103.9727109,BUSINESS 2,0.001463189492,0.006692263792,LOYANG WEST,PASIR RIS,EAST REGION,8,34.03291929,34.89161652,34.46226791,26.73399283,34.89161652,32.74487344,26.04010928,36.46875895,30.26633113,26.04010928,33.14389116,31.52939527
1.370177313,103.9491409,RESERVE SITE,0.004739007608,0.0005337332878,PASIR RIS CENTRAL,PASIR RIS,EAST REGION,16,28.45138729,29.31008452,28.88073591,27.59269006,33.17422206,29.49102765,29.87867939,31.42928635,30.26633113,27.65460516,31.2064961,27.97750434
1.372903753,103.955958,RESERVE SITE,0.002149584841,0.0005097854529,PASIR RIS DRIVE,PASIR RIS,EAST REGION,18,28.88073591,28.88073591,28.88073591,27.59269006,33.60357067,29.37970765,30.26633113,34.14284852,30.26633113,27.33170599,31.85229445,27.65460516
1.378214235,103.9582943,RESIDENTIAL,0.006266144032,0.0008310792471,PASIR RIS PARK,PASIR RIS,EAST REGION,11,28.45138729,31.88617621,28.88073591,28.02203868,33.60357067,30.26633113,30.26633113,34.14284852,31.2064961,27.33170599,31.85229445,30.39924816
1.379976737,103.9639312,RESIDENTIAL,0.002379050686,0.0007206543182,PASIR RIS PARK,PASIR RIS,EAST REGION,12,28.45138729,29.31008452,28.88073591,28.02203868,31.4568276,29.87867939,27.33170599,31.42928635,30.26633113,27.33170599,29.91489939,28.62330269
1.37982582,103.9770481,BUSINESS 2,0.0007271308329,0.001691251785,LOYANG WEST,PASIR RIS,EAST REGION,12,33.60357067,34.03291929,33.81824498,28.02203868,34.89161652,31.04163461,26.04010928,35.69345547,32.12513916,26.04010928,32.17519363,31.52939527
1.332581675,103.968442,BUSINESS 2,0.00158013468,0.01021176193,XILIN,TAMPINES,EAST REGION,13,34.03291929,34.03291929,34.03291929,28.02203868,34.89161652,31.04163461,26.04010928,35.69345547,33.48192025,26.04010928,32.17519363,31.52939527
1.338531183,103.966369,BUSINESS PARK,0.002760780254,0.00639821488,XILIN,TAMPINES,EAST REGION,13,28.88073591,28.88073591,28.88073591,26.73399283,30.16878175,28.88073591,27.33170599,30.88359692,30.26633113,27.33170599,30.88359692,27.65460516
1.342442833,103.9687284,BUSINESS PARK,0.002319075127,0.003142520866,XILIN,TAMPINES,EAST REGION,17,28.88073591,28.88073591,28.88073591,27.59269006,29.49102765,28.88073591,27.33170599,30.65398287,30.07250526,27.33170599,28.62330269,27.65460516
1.330761621,103.9619578,BUSINESS 2,0.001094015512,0.007762790946,XILIN,TAMPINES,EAST REGION,8,33.17422206,34.03291929,33.60357067,27.59269006,34.46226791,30.26633113,26.04010928,35.30580373,32.17519363,26.04010928,32.17519363,31.2064961
1.348033301,103.964777,RESIDENTIAL,0.003389873105,0.001128040954,XILIN,TAMPINES,EAST REGION,17,30.16878175,30.16878175,30.16878175,28.02203868,34.03291929,30.16878175,29.87867939,31.52939527,31.2064961,27.33170599,31.52939527,28.62330269
1.371016819,103.964145,PLACE OF WORSHIP,0.0004147133726,0.0002380855246,LOYANG WEST,PASIR RIS,EAST REGION,14,28.45138729,30.16878175,30.16878175,28.02203868,33.60357067,29.73943314,30.26633113,31.81693809,31.2064961,27.33170599,31.52939527,28.62330269
1.36923175,103.9590644,PLACE OF WORSHIP,0.004772025422,0.0002794885118,PASIR RIS DRIVE,PASIR RIS,EAST REGION,20,30.16878175,30.16878175,30.16878175,28.02203868,33.60357067,30.21755644,29.87867939,34.14284852,31.31789122,27.97750434,31.85229445,30.39924816
1.317711708,103.9659569,SPORTS & RECREATION,0.003159524292,0.001762174279,XILIN,TAMPINES,EAST REGION,12,28.88073591,28.88073591,28.88073591,26.73399283,29.31008452,28.45138729,27.65460516,30.26633113,29.49102765,27.00880681,27.97750434,27.65460516
1.316552467,103.9773124,SPORTS & RECREATION,0.0006639384504,0.0003915126873,XILIN,TAMPINES,EAST REGION,11,28.88073591,28.88073591,28.88073591,27.16334145,29.31008452,28.88073591,27.65460516,30.26633113,29.49102765,27.33170599,27.97750434,27.65460516
1.337637196,103.9716936,BUSINESS 2,0.0002499502724,0.008775996301,XILIN,TAMPINES,EAST REGION,12,28.45138729,33.17422206,31.02747898,28.02203868,34.03291929,30.26633113,29.87867939,34.918152,31.31789122,27.33170599,31.52939527,30.88359692
1.375858558,103.974616,BUSINESS 2,0.002136163202,0.001084433566,LOYANG WEST,PASIR RIS,EAST REGION,11,33.60357067,34.03291929,33.60357067,28.02203868,34.89161652,30.65398287,26.04010928,35.69345547,32.82099198,26.04010928,32.82099198,31.52939527
1.364357252,103.9583096,PARK,0.00484229198,0,PASIR RIS DRIVE,PASIR RIS,EAST REGION,13,28.88073591,28.88073591,28.88073591,27.59269006,30.16878175,29.40055609,27.33170599,31.04163461,30.26633113,27.33170599,31.2064961,27.65460516
1.37167086,103.9717252,BUSINESS 2,0.000850784301,0.0003140647635,LOYANG WEST,PASIR RIS,EAST REGION,17,30.16878175,33.17422206,30.16878175,28.02203868,34.03291929,30.26633113,29.87867939,34.918152,31.52939527,28.62330269,32.17519363,31.04504651
1.400483242,103.8486099,RESERVE SITE,0.006967057269,0.002780749616,LOWER SELETAR,YISHUN,NORTH REGION,15,28.02203868,28.45138729,28.02203868,26.73399283,28.88073591,27.98122969,27.33170599,29.87867939,28.32807244,26.68590763,27.65460516,27.33170599
1.366193805,103.9525667,UTILITY,0.0007009095702,0.001122388294,PASIR RIS CENTRAL,PASIR RIS,EAST REGION,8,28.45138729,29.31008452,29.31008452,28.02203868,30.26633113,29.31008452,27.33170599,31.42928635,30.460157,27.33170599,31.52939527,27.97750434
1.346236679,103.9486607,RESERVE SITE,0.002536196187,0.0006446850773,TAMPINES EAST,TAMPINES,EAST REGION,22,30.16878175,30.16878175,30.16878175,28.02203868,30.59813037,30.16878175,27.65460516,31.52939527,30.26633113,27.65460516,31.2064961,28.4618531
1.382263389,103.9517871,BEACH AREA,0.007467419801,4.08E-05,PASIR RIS PARK,PASIR RIS,EAST REGION,10,28.45138729,28.88073591,28.88073591,27.59269006,29.31008452,28.45138729,27.65460516,30.26633113,29.10337592,27.00880681,27.97750434,27.65460516
1.375618917,103.9511959,RESIDENTIAL,0.001565553504,0.000594429532,PASIR RIS CENTRAL,PASIR RIS,EAST REGION,10,28.88073591,28.88073591,28.88073591,27.59269006,29.31008452,28.88073591,27.65460516,30.26633113,29.49102765,27.00880681,27.97750434,27.65460516
1.35544963,103.8622137,RESIDENTIAL,0.003558876283,0.001086867363,SERANGOON GARDEN,SERANGOON,NORTH-EAST REGION,23,33.60357067,34.03291929,33.60357067,28.02203868,34.89161652,31.42928635,26.04010928,35.69345547,31.42928635,26.04010928,32.82099198,31.52939527
1.345669604,103.8612735,RESIDENTIAL,0.002628014646,0.002817747066,LORONG CHUAN,SERANGOON,NORTH-EAST REGION,18,28.88073591,34.03291929,33.60357067,28.02203868,34.46226791,30.460157,26.68590763,35.30580373,31.80223999,26.68590763,32.17519363,31.2064961
1.346771829,103.8660973,RESIDENTIAL,0.001770049729,0.001160769325,LORONG CHUAN,SERANGOON,NORTH-EAST REGION,19,33.60357067,34.03291929,34.03291929,28.02203868,34.89161652,31.65773128,26.04010928,35.69345547,31.42928635,26.04010928,32.17519363,31.52939527
1.361729039,103.8664432,RESIDENTIAL,0.002946053568,0.0008941404586,SERANGOON GARDEN,SERANGOON,NORTH-EAST REGION,23,34.03291929,34.03291929,34.03291929,28.02203868,34.89161652,32.3017542,26.04010928,35.69345547,31.42928635,26.04010928,32.17519363,31.52939527
1.363342667,103.8609289,RESIDENTIAL,0.00281331291,0.0009297509767,SERANGOON GARDEN,SERANGOON,NORTH-EAST REGION,19,34.03291929,34.89161652,34.03291929,26.73399283,34.89161652,31.42928635,26.04010928,35.69345547,30.07250526,26.04010928,32.17519363,31.52939527
1.355208046,103.8667474,RESIDENTIAL,0.0004533718576,0.001022589636,SERANGOON GARDEN,SERANGOON,NORTH-EAST REGION,19,30.16878175,33.17422206,31.88617621,28.02203868,34.03291929,30.26633113,29.87867939,34.918152,31.52939527,27.65460516,32.17519363,31.04504651
1.36697651,103.8645893,RESIDENTIAL,0.005449328504,0.002407927667,SERANGOON GARDEN,SERANGOON,NORTH-EAST REGION,12,34.03291929,34.89161652,34.03291929,27.59269006,34.89161652,31.81693809,26.04010928,35.69345547,30.07250526,26.04010928,32.82099198,31.52939527
1.351161269,103.8641262,RESIDENTIAL,0.00104736981,0.001888930659,LORONG CHUAN,SERANGOON,NORTH-EAST REGION,24,30.16878175,33.60357067,31.02747898,28.45138729,34.03291929,30.26633113,29.87867939,34.53050026,31.52939527,28.62330269,32.82099198,31.2064961
1.416643425,103.7769784,ROAD,0.005966781618,0,MANDAI WEST,MANDAI,NORTH REGION,31,28.02203868,28.45138729,28.02203868,27.16334145,28.88073591,27.98122969,27.33170599,29.87867939,28.32807244,26.36300846,27.65460516,27.33170599
1.42464465,103.823824,RESIDENTIAL,0.004969437172,0.002922977954,MANDAI ESTATE,MANDAI,NORTH REGION,29,28.88073591,29.31008452,28.88073591,27.59269006,31.4568276,29.31008452,27.33170599,30.65398287,30.26633113,27.33170599,30.88359692,27.65460516
1.382765169,103.7411826,RESERVE SITE,0.001197404975,0.0002051290951,PENG SIANG,CHOA CHU KANG,WEST REGION,25,28.88073591,30.16878175,28.88073591,28.02203868,31.88617621,29.49102765,27.33170599,31.2064961,30.26633113,27.33170599,31.2064961,27.65460516
1.457559547,103.8213419,PLACE OF WORSHIP,0.0003764120954,0.003469375349,SEMBAWANG NORTH,SEMBAWANG,NORTH REGION,23,28.02203868,28.88073591,28.02203868,26.73399283,29.31008452,28.32807244,27.65460516,30.26633113,29.10337592,26.68590763,27.65460516,27.65460516
1.464355231,103.8078027,BUSINESS 2,0.0002478021707,0.006482683316,SENOKO NORTH,SEMBAWANG,NORTH REGION,10,33.60357067,34.03291929,33.60357067,28.02203868,34.89161652,30.26633113,26.04010928,35.69345547,32.4980928,26.04010928,32.17519363,31.52939527
1.465740939,103.8011447,BUSINESS 2,0.002094244173,0.01244552197,SENOKO NORTH,SEMBAWANG,NORTH REGION,15,33.17422206,34.03291929,33.60357067,28.45138729,34.89161652,30.65398287,26.04010928,35.30580373,31.80223999,26.04010928,32.17519363,31.52939527
1.45589904,103.8041075,BUSINESS 2,0.0005728847536,0.008308515713,SENOKO SOUTH,SEMBAWANG,NORTH REGION,15,28.45138729,33.60357067,30.16878175,27.59269006,34.03291929,30.21755644,29.87867939,34.918152,31.42928635,26.36300846,31.52939527,29.26910104
1.450284725,103.8039314,BUSINESS 2,0.002524123127,0.003945420443,SENOKO SOUTH,SEMBAWANG,NORTH REGION,16,33.60357067,34.03291929,33.60357067,28.02203868,34.89161652,30.460157,26.04010928,35.69345547,32.57754346,26.68590763,32.17519363,31.52939527
1.353581973,103.8580202,WATERBODY,0,0.0006991813807,LORONG CHUAN,SERANGOON,NORTH-EAST REGION,16,28.88073591,29.31008452,28.88073591,26.73399283,29.49102765,28.88073591,27.33170599,30.65398287,30.07250526,27.33170599,28.62330269,27.65460516
1.455450518,103.8262335,RESIDENTIAL,0.005299692249,0.004331142033,ADMIRALTY,SEMBAWANG,NORTH REGION,36,28.02203868,28.02203868,28.02203868,26.73399283,28.88073591,27.9404207,27.00880681,29.87867939,28.32807244,26.36300846,27.65460516,27.1702564
1.411197453,103.7763393,RESERVE SITE,0.006490492524,0.0001205226909,MANDAI WEST,MANDAI,NORTH REGION,19,28.02203868,28.88073591,28.02203868,27.59269006,29.31008452,28.32807244,27.65460516,30.26633113,28.52189831,26.68590763,27.97750434,27.65460516
1.414930296,103.7721301,OPEN SPACE,0.0009901396311,0,MANDAI WEST,MANDAI,NORTH REGION,15,28.02203868,28.45138729,28.02203868,27.59269006,28.88073591,28.02203868,27.33170599,29.87867939,28.32807244,26.68590763,27.65460516,27.33170599
1.459527207,103.8458458,WATERBODY,0,0.00809362026,SEMBAWANG STRAITS,SEMBAWANG,NORTH REGION,0,28.88073591,28.88073591,28.88073591,28.02203868,29.31008452,28.88073591,27.65460516,30.26633113,29.49102765,27.33170599,27.97750434,27.65460516
1.416112383,103.8169586,SPORTS & RECREATION,0.01028981894,0.007021032218,MANDAI EAST,MANDAI,NORTH REGION,26,28.88073591,28.88073591,28.88073591,26.73399283,29.31008452,28.88073591,27.65460516,30.26633113,29.49102765,27.00880681,27.97750434,27.65460516
1.374335794,103.8272284,RESIDENTIAL,0.002197334098,0.0007074775036,SEMBAWANG HILLS,ANG MO KIO,NORTH-EAST REGION,28,30.16878175,33.17422206,30.16878175,28.02203868,34.03291929,30.26633113,29.87867939,34.53050026,31.47934081,27.97750434,32.17519363,31.04504651
1.37706216,103.8309688,RESIDENTIAL,0.006305613532,0.001663846769,SEMBAWANG HILLS,ANG MO KIO,NORTH-EAST REGION,39,28.88073591,33.60357067,33.17422206,28.02203868,34.46226791,30.43223075,26.04010928,34.918152,31.85229445,26.68590763,32.17519363,31.2064961
1.38304383,103.8278279,BUSINESS 1,0.001153416082,0.0008093897545,TAGORE,ANG MO KIO,NORTH-EAST REGION,28,28.88073591,28.88073591,28.88073591,28.02203868,33.17422206,28.88073591,29.87867939,31.2064961,30.26633113,27.33170599,31.52939527,27.65460516
1.370297679,103.8313263,RESIDENTIAL,0.003131103229,0.0007183184826,SEMBAWANG HILLS,ANG MO KIO,NORTH-EAST REGION,26,28.88073591,29.31008452,28.88073591,27.59269006,33.17422206,28.88073591,27.33170599,31.2064961,30.26633113,27.33170599,31.2064961,27.65460516
1.391208701,103.8521141,RESIDENTIAL,0.001598662689,0.0005648637555,YIO CHU KANG EAST,ANG MO KIO,NORTH-EAST REGION,17,30.16878175,33.17422206,30.16878175,28.02203868,34.03291929,30.26633113,29.87867939,34.53050026,31.42928635,27.33170599,32.4980928,30.07634898
1.391255664,103.8373801,RESIDENTIAL,0.002919806801,0.0007811370727,TAGORE,ANG MO KIO,NORTH-EAST REGION,23,30.16878175,31.88617621,30.16878175,28.02203868,33.60357067,30.21755644,29.87867939,34.14284852,31.42928635,27.65460516,31.85229445,30.39924816
1.379259386,103.8349224,RESIDENTIAL,0.006604381582,0.0002277615356,SEMBAWANG HILLS,ANG MO KIO,NORTH-EAST REGION,39,28.45138729,33.60357067,29.52475883,28.02203868,34.03291929,30.26633113,30.26633113,34.918152,31.42928635,27.65460516,32.82099198,31.2064961
1.388440863,103.8279672,BUSINESS 1,0.003679229764,0.003479419055,TAGORE,ANG MO KIO,NORTH-EAST REGION,26,28.88073591,29.73943314,29.09541021,28.02203868,30.26633113,29.31008452,27.33170599,31.2064961,30.26633113,27.33170599,31.52939527,27.65460516
1.387450852,103.834843,RESIDENTIAL,0.001991895591,0.0002703960303,TAGORE,ANG MO KIO,NORTH-EAST REGION,21,28.88073591,30.16878175,29.52475883,27.59269006,33.17422206,29.59438196,27.33170599,32.59224156,30.26633113,27.33170599,31.52939527,27.97750434
1.393565415,103.857563,ROAD,0.004059549744,0.003140571041,YIO CHU KANG NORTH,ANG MO KIO,NORTH-EAST REGION,23,28.88073591,30.16878175,29.31008452,28.02203868,30.26633113,29.31008452,27.65460516,31.42928635,30.26633113,27.33170599,31.2064961,28.62330269
